Cluster_ID,Centroid_Lat,Centroid_Lon,Total_POI,Parlimen,Dun
75,3.0237767,101.74162899999999,4,P.102 Bangi,N.27 Balakong
76,3.0250614614844404,101.75097771071788,4,P.102 Bangi,N.27 Balakong
77,3.026369742567358,101.58138255453136,7,P.104 Subang,N.31 Subang Jaya
78,3.02721667206303,101.42842140797026,4,P.110 Klang,N.47 Pandamaran
79,3.027970757197221,101.71849309359209,10,P.103 Puchong,N.28 Seri Kembangan
80,3.0307494,101.7088537,4,P.103 Puchong,N.28 Seri Kembangan
81,3.040136050425779,101.79316744650549,10,P.102 Bangi,N.25 Kajang
82,3.042519658866093,101.42751859361286,7,P.109 Kapar,N.44 Selat Klang
83,3.044775733470864,101.51774987901427,7,P.108 Shah Alam,N.41 Batu Tiga
84,3.045630307479661,101.621138089955,4,P.104 Subang,N.30 Kinrara
85,3.0462134333333335,101.75977660000001,3,P.102 Bangi,N.27 Balakong
86,3.046928766666667,101.73956319999998,3,P.102 Bangi,N.27 Balakong
87,3.0501829710406967,101.44406076041705,4,P.110 Klang,N.45 Bandar Baru Klang
88,3.0501336333333335,101.76484323333334,3,P.102 Bangi,N.27 Balakong
89,3.052079230566404,101.46289184233203,6,P.110 Klang,N.45 Bandar Baru Klang
90,3.053831,101.67030329999999,3,P.122 Seputeh,P.122 Seputeh
91,3.0544871097130866,101.78789750918122,6,P.102 Bangi,N.25 Kajang
92,3.0555641999999996,101.60488476666669,3,P.104 Subang,N.31 Subang Jaya
93,3.056651333333334,101.54162966666668,5,P.108 Shah Alam,N.41 Batu Tiga
94,3.0574064042450364,101.49117217982503,5,P.108 Shah Alam,N.40 Kota Anggerik
95,3.061637702769251,101.7109415647072,5,P.124 Bandar Tun Razak,P.124 Bandar Tun Razak
96,3.0623093666666663,101.6642146,3,P.122 Seputeh,P.122 Seputeh
97,3.0625796355338064,101.48181197769276,9,P.108 Shah Alam,N.40 Kota Anggerik
98,3.0639022347065903,101.61616873235877,4,P.104 Subang,N.31 Subang Jaya
99,3.063767966666667,101.69704080000002,3,P.122 Seputeh,P.122 Seputeh
100,3.066057343254713,101.60924244847658,6,P.104 Subang,N.31 Subang Jaya
101,3.068238833333333,101.7054356,3,P.122 Seputeh,P.122 Seputeh
102,3.0724211019686285,101.60755131131513,8,P.105 Petaling Jaya,N.32 Seri Setia
103,3.0744591,101.56037496666669,3,P.108 Shah Alam,N.41 Batu Tiga
104,3.0748311666666663,101.61149236666665,3,P.105 Petaling Jaya,N.32 Seri Setia
105,3.0759921666666674,101.55168223333332,3,P.108 Shah Alam,N.40 Kota Anggerik
106,3.077170166666667,101.66358129999999,3,P.122 Seputeh,P.122 Seputeh
107,3.078996366666666,101.42066919999999,3,P.109 Kapar,N.43 Sementa
108,3.0803391999999996,101.6175534,3,P.105 Petaling Jaya,N.32 Seri Setia
109,3.0818345229441357,101.58513357705141,4,P.105 Petaling Jaya,N.32 Seri Setia
110,3.081676333333333,101.55943453333333,3,P.105 Petaling Jaya,N.32 Seri Setia
111,3.0825347624389883,101.67169975907451,7,P.122 Seputeh,P.122 Seputeh
112,3.0849235447217023,101.52317302348104,8,P.108 Shah Alam,N.40 Kota Anggerik
113,3.0861396286968494,101.64722021324091,7,P.105 Petaling Jaya,N.33 Taman Medan
114,3.0933662978613286,101.73906243866101,5,P.123 Cheras,P.123 Cheras
115,3.098896080984775,101.64594082069175,10,P.105 Petaling Jaya,N.34 Bukit Gasing
116,3.0992310333333335,101.71272160000001,3,P.124 Bandar Tun Razak,P.124 Bandar Tun Razak
117,3.101431809887277,101.59942293950003,6,P.105 Petaling Jaya,N.32 Seri Setia
118,3.103218066666667,101.52813336666667,3,P.108 Shah Alam,N.40 Kota Anggerik
119,3.105793576204101,101.468709674692,4,P.108 Shah Alam,N.40 Kota Anggerik
120,3.109061333333333,101.62250199999998,3,P.106 Damansara,N.35 Kampung Tunku
121,3.1098916801560446,101.63674195112678,10,P.105 Petaling Jaya,N.34 Bukit Gasing
122,3.1099599333333336,101.44766820000001,3,P.108 Shah Alam,N.40 Kota Anggerik
123,3.1103930921158702,101.66590279266025,6,P.121 Lembah Pantai,P.121 Lembah Pantai
124,3.112177033333334,101.71534183333334,3,P.124 Bandar Tun Razak,P.124 Bandar Tun Razak
125,3.1122744333333325,101.7297235,4,P.124 Bandar Tun Razak,P.124 Bandar Tun Razak
126,3.1132085666666667,101.60502026666666,3,P.106 Damansara,N.36 Bandar Utama
127,3.1139094000000003,101.72558413333333,3,P.124 Bandar Tun Razak,P.124 Bandar Tun Razak
128,3.114883659300223,101.52684129401183,5,P.108 Shah Alam,N.40 Kota Anggerik
129,3.1178189333333335,101.63562503333333,5,P.105 Petaling Jaya,N.34 Bukit Gasing
130,3.119790078796491,101.62162272621576,5,P.106 Damansara,N.35 Kampung Tunku
131,3.1203706333333336,101.59891933333334,3,P.106 Damansara,N.36 Bandar Utama
132,3.120149733333334,101.72832433333333,3,P.123 Cheras,P.123 Cheras
133,3.1204379999999996,101.76284366666668,3,P.100 Pandan,N.22 Teratai
134,3.1230060522929937,101.71873177048268,4,P.123 Cheras,P.123 Cheras
135,3.127462422048973,101.72455598709534,15,P.123 Cheras,P.123 Cheras
136,3.127545466666666,101.67868593333333,5,P.121 Lembah Pantai,P.121 Lembah Pantai
137,3.1283090000000007,101.51934366666669,3,P.108 Shah Alam,N.40 Kota Anggerik
138,3.130656822272584,101.62683485104199,6,P.106 Damansara,N.36 Bandar Utama
139,3.13070119473558,101.67126369648082,8,P.121 Lembah Pantai,P.121 Lembah Pantai
140,3.133168560623291,101.6868855048804,21,P.121 Lembah Pantai,P.121 Lembah Pantai
141,3.1326745311130906,101.6712304016406,6,P.121 Lembah Pantai,P.121 Lembah Pantai
142,3.1365038333333337,101.74716646666667,3,P.100 Pandan,N.21 Pandan Indah
143,3.1386576999999996,101.76424676666667,3,P.099 Ampang,N.19 Bukit Antarabangsa
144,3.137963338309343,101.61010237290733,8,P.106 Damansara,N.36 Bandar Utama
145,3.139711297349834,101.62876161630938,6,P.106 Damansara,N.36 Bandar Utama
146,3.1414953666666663,101.71795163333333,3,P.120 Bukit Bintang,P.120 Bukit Bintang
147,3.142404843220882,101.71045088439615,13,P.120 Bukit Bintang,P.120 Bukit Bintang
148,3.1441293000000003,101.48147566666667,3,P.108 Shah Alam,N.40 Kota Anggerik
149,3.144375867099971,101.70979981182944,4,P.120 Bukit Bintang,P.120 Bukit Bintang
150,3.1450697,101.71136483333333,3,P.120 Bukit Bintang,P.120 Bukit Bintang
151,3.1458960333333335,101.70069273333334,3,P.120 Bukit Bintang,P.120 Bukit Bintang
152,3.146173866666667,101.76490846666667,3,P.099 Ampang,N.19 Bukit Antarabangsa
153,3.1471174133896556,101.71137075191481,10,P.120 Bukit Bintang,P.120 Bukit Bintang
154,3.14703105,101.7133297,3,P.120 Bukit Bintang,P.120 Bukit Bintang
155,3.1484340783755425,101.54479231307292,5,P.107 Sungai Buloh,N.39 Kota Damansara
156,3.149128866666666,101.6534212,3,P.117 Segambut,P.117 Segambut
157,3.1492861726974173,101.59354197064253,5,P.107 Sungai Buloh,N.39 Kota Damansara
158,3.1506463333333334,101.748349,3,P.119 Titiwangsa,P.119 Titiwangsa
159,3.154446645605453,101.70848067648154,6,P.120 Bukit Bintang,P.120 Bukit Bintang
160,3.1544029666666664,101.60322446666666,3,P.106 Damansara,N.37 Bukit Lanjan
161,3.157106726853233,101.69547344949386,11,P.120 Bukit Bintang,P.120 Bukit Bintang
162,3.157647973185891,101.71223588403048,9,P.120 Bukit Bintang,P.120 Bukit Bintang
163,3.1579713044837416,101.612297955991,17,P.106 Damansara,N.36 Bandar Utama
164,3.159686969223786,101.574140383731,7,P.107 Sungai Buloh,N.39 Kota Damansara
165,3.159305416556813,101.71412825883016,10,P.120 Bukit Bintang,P.120 Bukit Bintang
166,3.1616397333333333,101.7168757,3,P.119 Titiwangsa,P.119 Titiwangsa
167,3.1666191906795422,101.69609826079967,4,P.120 Bukit Bintang,P.120 Bukit Bintang
168,3.1663592261153872,101.69235394153792,8,P.120 Bukit Bintang,P.120 Bukit Bintang
169,3.1710869007147875,101.66651614576448,4,P.117 Segambut,P.117 Segambut
170,3.1773388131484994,101.73802697596506,4,P.098 Gombak,N.18 Hulu Kelang
171,3.1863068,101.65106886666666,3,P.117 Segambut,P.117 Segambut
172,3.1888865795491643,101.68081752827185,5,P.115 Batu,P.115 Batu
173,3.1909372590055347,101.65327542502384,4,P.117 Segambut,P.117 Segambut
174,3.1917152666666673,101.61696083333335,3,P.106 Damansara,N.37 Bukit Lanjan
175,3.195230333333334,101.71164703333332,3,P.118 Setiawangsa,P.118 Setiawangsa
176,3.1982318666666667,101.59418086666666,3,P.106 Damansara,N.37 Bukit Lanjan
177,3.1988820333333337,101.57746603333332,3,P.107 Sungai Buloh,N.39 Kota Damansara
178,3.2030108735724756,101.48712013647092,7,P.107 Sungai Buloh,N.38 Paya Jaras
179,3.204475866666667,101.72055716666665,3,P.116 Wangsa Maju,P.116 Wangsa Maju
180,3.2055954666666664,101.73270476666666,3,P.116 Wangsa Maju,P.116 Wangsa Maju
181,3.209232166666667,101.56403266666666,6,P.107 Sungai Buloh,N.38 Paya Jaras
182,3.21108389546819,101.65017573436394,4,P.114 Kepong,P.114 Kepong
183,3.2112142307327094,101.61584698198126,4,P.106 Damansara,N.37 Bukit Lanjan
184,3.2124252255449184,101.7116192034614,6,P.116 Wangsa Maju,P.116 Wangsa Maju
185,3.2177734652724053,101.71868384846553,5,P.116 Wangsa Maju,P.116 Wangsa Maju
186,3.220390833333333,101.69096729999998,3,P.115 Batu,P.115 Batu
187,3.224470630257897,101.73036087237067,8,P.116 Wangsa Maju,P.116 Wangsa Maju
188,3.2336737456247486,101.6951766165556,4,P.098 Gombak,N.17 Gombak Setia
189,3.237190582532551,101.64399925593375,7,P.106 Damansara,N.37 Bukit Lanjan
190,3.2379710233915953,101.69933647726488,4,P.098 Gombak,N.17 Gombak Setia
191,3.239200033333333,101.70023413333335,3,P.098 Gombak,N.17 Gombak Setia
192,3.2506003,101.69235776666667,3,P.098 Gombak,N.17 Gombak Setia
193,3.2564277710051432,101.65673765956099,9,P.097 Selayang,N.15 Taman Templer
194,3.2840252261664578,101.47329623951711,8,P.097 Selayang,N.13 Kuang
195,3.3034315,101.5988233,3,P.097 Selayang,N.14 Rawang
196,3.3202670199446604,101.27079494317638,6,P.096 Kuala Selangor,N.10 Bukit Melawati
197,3.3239742605369407,101.52634096576188,6,P.097 Selayang,N.14 Rawang
198,3.3303130874818723,101.25705992710326,4,P.096 Kuala Selangor,N.10 Bukit Melawati
199,3.3403343333333333,101.249995,3,P.096 Kuala Selangor,N.10 Bukit Melawati
200,3.3570716399999996,101.57396093333332,3,P.094 Hulu Selangor,N.07 Batang Kali
201,3.452560233333333,101.66377386666667,3,P.094 Hulu Selangor,N.07 Batang Kali
202,3.502926566666667,101.10399936666666,5,P.093 Sungai Besar,N.04 Sekinchan
203,3.507025966666667,101.10296723333333,3,P.093 Sungai Besar,N.04 Sekinchan
204,3.5633885666666667,101.65850703333335,3,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu
205,2.9263017666666666,101.78116449999999,3,P.102 Bangi,N.26 Sungai Ramal
206,2.931222973083558,101.8568570105347,6,P.101 Hulu Langat,N.24 Semenyih
207,2.952347123347109,101.57733746015461,4,P.112 Kuala Langat,N.51 Sijangkang
208,2.9578055666666665,101.84014016666667,3,P.101 Hulu Langat,N.24 Semenyih
209,2.964930067262206,101.72139476862502,5,P.113 Sepang,N.55 Dengkil
210,2.976197233333333,101.77998643333335,3,P.102 Bangi,N.25 Kajang
211,2.9915220909024924,101.79068937376428,6,P.102 Bangi,N.25 Kajang
212,2.9925720333333334,101.61643393333335,3,P.103 Puchong,N.29 Seri Serdang
213,3.0339595074056898,101.6651127009124,4,P.104 Subang,N.30 Kinrara
214,3.0523166000000006,101.6721427,3,P.122 Seputeh,P.122 Seputeh
215,3.0620572666666668,101.6464736,3,P.104 Subang,N.30 Kinrara
216,3.066960724428606,101.49040707732684,4,P.108 Shah Alam,N.40 Kota Anggerik
217,3.071037533333333,101.69482616666667,3,P.122 Seputeh,P.122 Seputeh
218,3.0741346221573207,101.73760825328033,4,P.124 Bandar Tun Razak,P.124 Bandar Tun Razak
219,3.073342940392517,101.76296209745665,5,P.101 Hulu Langat,N.23 Dusun Tua
220,3.082475566574041,101.58742461175142,6,P.105 Petaling Jaya,N.32 Seri Setia
221,3.0866823666666665,101.4425046,3,P.110 Klang,N.45 Bandar Baru Klang
222,3.0875195333333334,101.72112489999999,3,P.124 Bandar Tun Razak,P.124 Bandar Tun Razak
223,3.0898478,101.72585816666665,3,P.124 Bandar Tun Razak,P.124 Bandar Tun Razak
224,3.0972657666666668,101.53885833333334,3,P.108 Shah Alam,N.40 Kota Anggerik
225,3.102336590562179,101.68452088346119,6,P.122 Seputeh,P.122 Seputeh
226,3.1266435202120926,101.6159875844277,7,P.106 Damansara,N.36 Bandar Utama
227,3.129258861193875,101.73192736333161,4,P.123 Cheras,P.123 Cheras
228,3.1290745947102865,101.6348453332829,4,P.105 Petaling Jaya,N.34 Bukit Gasing
229,3.1320011,101.68417523333332,7,P.121 Lembah Pantai,P.121 Lembah Pantai
230,3.1385580221198754,101.37109396223025,4,P.109 Kapar,N.42 Meru
231,3.146848914950493,101.73710079376906,5,P.119 Titiwangsa,P.119 Titiwangsa
232,3.151774537143991,101.75975278766401,4,P.099 Ampang,N.19 Bukit Antarabangsa
233,3.171860856743157,101.72188706848259,4,P.118 Setiawangsa,P.118 Setiawangsa
234,3.1752468000000005,101.73489679999999,4,P.098 Gombak,N.18 Hulu Kelang
235,3.184962333333334,101.52680000000001,3,P.107 Sungai Buloh,N.38 Paya Jaras
236,3.1954151000000004,101.59329986666667,3,P.106 Damansara,N.37 Bukit Lanjan
237,3.2021921,101.68949470000001,3,P.115 Batu,P.115 Batu
238,3.204501306739108,101.73636878958241,4,P.116 Wangsa Maju,P.116 Wangsa Maju
239,3.2130226556053993,101.64321380969969,4,P.114 Kepong,P.114 Kepong
240,3.2373085666666666,101.69778063333332,3,P.098 Gombak,N.17 Gombak Setia
241,3.4251911114492812,101.17679299573847,5,P.095 Tanjong Karang,N.08 Sungai Burong
242,3.509247,101.5248055,4,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu
243,2.9004427333333336,101.8330631,3,P.101 Hulu Langat,N.24 Semenyih
244,2.96996734158745,101.71263079115799,12,P.113 Sepang,N.55 Dengkil
245,3.109282038877607,101.46103575921272,12,P.108 Shah Alam,N.40 Kota Anggerik
246,3.1189680333333327,101.6761214,3,P.121 Lembah Pantai,P.121 Lembah Pantai
247,3.1192377822077697,101.67801222533502,7,P.121 Lembah Pantai,P.121 Lembah Pantai
248,3.1332328136212304,101.5537772997764,5,P.107 Sungai Buloh,N.39 Kota Damansara
249,3.1344330803674048,101.72313507258062,9,P.119 Titiwangsa,P.119 Titiwangsa
250,3.1464110573333333,101.66181973333335,4,P.121 Lembah Pantai,P.121 Lembah Pantai
251,3.148664523017488,101.61643164740553,5,P.106 Damansara,N.36 Bandar Utama
252,3.150952294712355,101.59226693005573,8,P.107 Sungai Buloh,N.39 Kota Damansara
253,3.1938476666666666,101.63090806666666,3,P.117 Segambut,P.117 Segambut
254,3.403684810435226,101.5602224825635,5,P.094 Hulu Selangor,N.07 Batang Kali
255,2.9207607599363326,101.65631603354323,6,P.113 Sepang,N.55 Dengkil
256,2.945984673333333,101.7216973,3,P.125 Putrajaya,P.125 Putrajaya
257,2.9533668800667674,101.7570670196536,5,P.102 Bangi,N.26 Sungai Ramal
258,2.9964188333333337,101.81374293333332,3,P.102 Bangi,N.25 Kajang
259,3.0051521666666665,101.53509059999999,4,P.111 Kota Raja,N.50 Kota Kemuning
260,3.029731533333333,101.53674536666666,3,P.111 Kota Raja,N.50 Kota Kemuning
261,3.048549390398543,101.75894276902427,4,P.102 Bangi,N.27 Balakong
262,3.0707878524666636,101.69215609093789,5,P.122 Seputeh,P.122 Seputeh
263,3.074472033333333,101.64947126666665,4,P.105 Petaling Jaya,N.33 Taman Medan
264,3.0797900333333335,101.59393636666667,3,P.104 Subang,N.31 Subang Jaya
265,3.128735733333333,101.75398496666665,3,P.100 Pandan,N.22 Teratai
266,3.157769966917086,101.75088836511053,7,P.099 Ampang,N.19 Bukit Antarabangsa
267,3.1764280000000005,101.54817226666665,3,P.107 Sungai Buloh,N.39 Kota Damansara
268,3.2117312999999994,101.56428376666668,3,P.107 Sungai Buloh,N.38 Paya Jaras
269,2.959992733333333,101.46612646666667,4,P.110 Klang,N.46 Pelabuhan Klang
270,3.0044497333333333,101.53706833333334,3,P.111 Kota Raja,N.50 Kota Kemuning
271,3.067872433333334,101.48936303333333,3,P.108 Shah Alam,N.40 Kota Anggerik
272,3.0684049666666664,101.60308176666665,3,P.104 Subang,N.31 Subang Jaya
273,3.1051163062602147,101.5961246136404,10,P.105 Petaling Jaya,N.32 Seri Setia
274,3.111217789676328,101.66790082947071,4,P.121 Lembah Pantai,P.121 Lembah Pantai
275,3.1174237991426006,101.67772344117392,14,P.121 Lembah Pantai,P.121 Lembah Pantai
276,3.160947334444502,101.51249774180232,6,P.108 Shah Alam,N.40 Kota Anggerik
277,3.163011043972103,101.65050405229108,5,P.117 Segambut,P.117 Segambut
278,3.1784839666666667,101.54789126666667,3,P.107 Sungai Buloh,N.39 Kota Damansara
279,2.9691971196574167,101.71680981368667,5,P.113 Sepang,N.55 Dengkil
280,2.991472,101.79433913333332,7,P.102 Bangi,N.25 Kajang
281,3.072427458117816,101.60611120148117,5,P.105 Petaling Jaya,N.32 Seri Setia
282,3.0763954398082904,101.54790082604639,6,P.108 Shah Alam,N.40 Kota Anggerik
283,3.149343672110497,101.69667931025124,7,P.120 Bukit Bintang,P.120 Bukit Bintang
284,3.1487677256031694,101.71344137459953,6,P.120 Bukit Bintang,P.120 Bukit Bintang
285,2.8129963,101.50811560000001,4,P.112 Kuala Langat,N.52 Banting
286,2.9393891165522885,101.71086757155378,7,P.125 Putrajaya,P.125 Putrajaya
287,2.9885838,101.46586436666666,3,P.111 Kota Raja,N.49 Sungai Kandis
288,2.9944951296867264,101.44449219217803,7,P.111 Kota Raja,N.48 Sentosa
289,3.020152566666667,101.62502696666668,3,P.104 Subang,N.30 Kinrara
290,3.0335646065710544,101.76481618600667,5,P.102 Bangi,N.27 Balakong
291,3.034779433333333,101.61598083333335,3,P.104 Subang,N.30 Kinrara
292,3.0459332407695894,101.61840167662055,8,P.104 Subang,N.30 Kinrara
293,3.0846708053027125,101.67315647589645,6,P.122 Seputeh,P.122 Seputeh
294,3.088676433333333,101.43289073333334,3,P.110 Klang,N.45 Bandar Baru Klang
295,3.1505509666666667,101.61563736666665,4,P.106 Damansara,N.36 Bandar Utama
296,3.1599232333333336,101.75418236666668,3,P.099 Ampang,N.19 Bukit Antarabangsa
297,3.1613550922402998,101.7203039984536,8,P.119 Titiwangsa,P.119 Titiwangsa
298,3.187245873706923,101.62756660695013,7,P.117 Segambut,P.117 Segambut
299,3.1962490506132903,101.74324416251866,4,P.118 Setiawangsa,P.118 Setiawangsa
300,3.1974634946925096,101.74444432842523,4,P.118 Setiawangsa,P.118 Setiawangsa
301,3.2020464662181594,101.7341245658121,7,P.116 Wangsa Maju,P.116 Wangsa Maju
302,3.2075230000000006,101.7515649,4,P.098 Gombak,N.18 Hulu Kelang
303,3.2411051333333334,101.71615830000002,3,P.098 Gombak,N.17 Gombak Setia
304,2.8228515887441548,101.6945072136384,4,P.113 Sepang,N.55 Dengkil
305,2.9199823092939825,101.63683717854087,4,P.113 Sepang,N.55 Dengkil
306,2.9221232283364595,101.65102912578445,8,P.113 Sepang,N.55 Dengkil
307,2.9259091120920226,101.85452151291771,4,P.101 Hulu Langat,N.24 Semenyih
308,2.9824897999999997,101.61752255,3,P.103 Puchong,N.29 Seri Serdang
309,2.9914211,101.7889067,3,P.102 Bangi,N.27 Balakong
310,2.9916381333333333,101.61479006666669,3,P.103 Puchong,N.29 Seri Serdang
311,2.9947188473262583,101.67463938780992,4,P.103 Puchong,N.29 Seri Serdang
312,3.0005788209701776,101.53395798951014,4,P.111 Kota Raja,N.50 Kota Kemuning
313,3.0027893666666667,101.39985493333332,3,P.109 Kapar,N.44 Selat Klang
314,3.0058324333333335,101.44078243333333,4,P.111 Kota Raja,N.48 Sentosa
315,3.0497916582315434,101.64666283002796,4,P.104 Subang,N.30 Kinrara
316,3.0582676941840456,101.59292712045549,7,P.104 Subang,N.31 Subang Jaya
317,3.0607176,101.47234606666666,4,P.108 Shah Alam,N.40 Kota Anggerik
318,3.0604713666666665,101.59347199999999,4,P.104 Subang,N.31 Subang Jaya
319,3.0637711999999993,101.4535927,4,P.110 Klang,N.45 Bandar Baru Klang
320,3.0715705,101.51796576666668,3,P.108 Shah Alam,N.40 Kota Anggerik
321,3.071805533333334,101.53907813333333,3,P.108 Shah Alam,N.40 Kota Anggerik
322,3.0737508499999997,101.51709965,3,P.108 Shah Alam,N.40 Kota Anggerik
323,3.0761031333333335,101.61135186666667,3,P.105 Petaling Jaya,N.32 Seri Setia
324,3.0818366253622305,101.58281625214403,8,P.105 Petaling Jaya,N.32 Seri Setia
325,3.104799448946564,101.6470343986387,5,P.105 Petaling Jaya,N.34 Bukit Gasing
326,3.1138254464929886,101.66298647109988,6,P.121 Lembah Pantai,P.121 Lembah Pantai
